2025-05-17,14:24:20,AIRCON turned OFF after 0:00:09.517628
2025-05-17,14:24:41,LIGHTS turned ON
2025-05-17,14:24:41,AIRCON turned ON
2025-05-17,14:25:48,LIGHTS turned OFF after 0:01:06.844225
2025-05-17,14:25:48,AIRCON turned OFF after 0:01:06.863743
2025-05-17,14:25:48,LIGHTS turned ON
2025-05-17,14:25:48,AIRCON turned ON
2025-05-17,14:28:42,LIGHTS turned OFF after 0:02:53.502533
2025-05-17,14:28:42,AIRCON turned OFF after 0:02:53.489832
2025-05-17,14:28:53,LIGHTS turned ON
2025-05-17,14:28:53,AIRCON turned ON
2025-05-17,14:29:38,LIGHTS turned OFF after 0:00:45.050501
2025-05-17,14:29:38,AIRCON turned OFF after 0:00:45.049647
2025-05-17,14:29:57,LIGHTS turned ON
2025-05-17,14:29:57,AIRCON turned ON
2025-05-17,14:31:37,LIGHTS turned OFF after 0:01:39.341665
2025-05-17,14:31:37,AIRCON turned OFF after 0:01:39.341126
2025-05-17,14:33:01,LIGHTS turned ON
2025-05-17,14:33:01,AIRCON turned ON
2025-05-17,14:33:54,LIGHTS turned OFF after 0:00:52.871983
2025-05-17,14:33:54,AIRCON turned OFF after 0:00:52.872894
2025-05-17,14:35:41,LIGHTS turned ON
2025-05-17,14:35:41,AIRCON turned ON
2025-05-17,14:35:56,LIGHTS turned OFF after 0:00:15.287992
2025-05-17,14:35:56,AIRCON turned OFF after 0:00:15.288346
2025-05-17,14:36:04,LIGHTS turned ON
2025-05-17,14:36:04,AIRCON turned ON
2025-05-17,14:38:35,LIGHTS turned OFF after 0:02:31.229568
2025-05-17,14:38:35,AIRCON turned OFF after 0:02:31.229003
2025-05-17,14:38:35,LIGHTS turned ON
2025-05-17,14:38:35,AIRCON turned ON
2025-05-17,14:46:42,LIGHTS turned OFF after 0:08:06.933536
2025-05-17,14:46:42,AIRCON turned OFF after 0:08:06.915770
2025-05-17,14:46:56,LIGHTS turned ON
2025-05-17,14:46:56,AIRCON turned ON
2025-05-17,14:47:47,LIGHTS turned OFF after 0:00:50.410648
2025-05-17,14:47:47,AIRCON turned OFF after 0:00:50.410342
2025-05-17,14:48:00,LIGHTS turned ON
2025-05-17,14:48:00,AIRCON turned ON
2025-05-17,14:54:34,LIGHTS turned OFF after 0:06:33.878368
2025-05-17,14:54:34,AIRCON turned OFF after 0:06:33.878207
2025-05-17,14:54:38,LIGHTS turned ON
2025-05-17,14:54:38,AIRCON turned ON
2025-05-17,15:01:34,LIGHTS turned OFF after 0:06:55.667115
2025-05-17,15:01:34,AIRCON turned OFF after 0:06:55.666977
2025-05-17,15:01:36,LIGHTS turned ON
2025-05-17,15:01:36,AIRCON turned ON
2025-05-17,15:02:59,LIGHTS turned OFF after 0:01:22.784118
2025-05-17,15:02:59,AIRCON turned OFF after 0:01:22.784312
2025-05-17,15:03:03,LIGHTS turned ON
2025-05-17,15:03:03,AIRCON turned ON
2025-05-17,15:05:05,LIGHTS turned OFF after 0:02:01.895411
2025-05-17,15:05:05,AIRCON turned OFF after 0:02:01.895389
2025-05-17,15:05:08,LIGHTS turned ON
2025-05-17,15:05:08,AIRCON turned ON
2025-05-17,15:10:40,LIGHTS turned OFF after 0:05:31.930101
2025-05-17,15:10:40,AIRCON turned OFF after 0:05:31.930092
2025-05-17,15:10:43,LIGHTS turned ON
2025-05-17,15:10:43,AIRCON turned ON
2025-05-17,15:11:40,LIGHTS turned OFF after 0:00:57.896766
2025-05-17,15:11:40,AIRCON turned OFF after 0:00:57.896802
2025-05-17,15:11:45,LIGHTS turned ON
2025-05-17,15:11:45,AIRCON turned ON
2025-05-17,15:11:47,LIGHTS turned OFF after 0:00:02.267517
2025-05-17,15:11:47,AIRCON turned OFF after 0:00:02.266986
2025-05-17,15:11:53,LIGHTS turned ON
2025-05-17,15:11:53,AIRCON turned ON
2025-05-17,15:11:55,LIGHTS turned OFF after 0:00:02.374082
2025-05-17,15:11:55,AIRCON turned OFF after 0:00:02.373810
2025-05-17,15:11:59,LIGHTS turned ON
2025-05-17,15:11:59,AIRCON turned ON
2025-05-17,15:12:06,LIGHTS turned OFF after 0:00:07.312895
2025-05-17,15:12:06,AIRCON turned OFF after 0:00:07.311894
2025-05-17,15:12:12,LIGHTS turned ON
2025-05-17,15:12:12,AIRCON turned ON
2025-05-17,15:12:14,LIGHTS turned OFF after 0:00:02.428021
2025-05-17,15:12:14,AIRCON turned OFF after 0:00:02.427632
2025-05-17,15:12:20,LIGHTS turned ON
2025-05-17,15:12:20,AIRCON turned ON
2025-05-17,15:12:22,LIGHTS turned OFF after 0:00:02.029970
2025-05-17,15:12:22,AIRCON turned OFF after 0:00:02.030134
2025-05-17,15:12:23,LIGHTS turned ON
2025-05-17,15:12:23,AIRCON turned ON
2025-05-17,15:12:25,LIGHTS turned OFF after 0:00:02.008400
2025-05-17,15:12:25,AIRCON turned OFF after 0:00:02.008463
2025-05-17,15:12:33,LIGHTS turned ON
2025-05-17,15:12:33,AIRCON turned ON
2025-05-17,15:12:49,LIGHTS turned OFF after 0:00:15.759542
2025-05-17,15:12:49,AIRCON turned OFF after 0:00:15.759677
2025-05-17,15:12:52,LIGHTS turned ON
2025-05-17,15:12:52,AIRCON turned ON
2025-05-17,15:13:07,LIGHTS turned OFF after 0:00:15.408969
2025-05-17,15:13:07,AIRCON turned OFF after 0:00:15.409336
2025-05-17,15:13:09,LIGHTS turned ON
2025-05-17,15:13:09,AIRCON turned ON
2025-05-17,15:13:25,LIGHTS turned OFF after 0:00:15.728967
2025-05-17,15:13:25,AIRCON turned OFF after 0:00:15.729216
2025-05-17,15:13:31,LIGHTS turned ON
2025-05-17,15:13:31,AIRCON turned ON
2025-05-17,15:14:51,LIGHTS turned OFF after 0:01:19.986290
2025-05-17,15:14:51,AIRCON turned OFF after 0:01:19.986319
2025-05-17,15:15:03,LIGHTS turned ON
2025-05-17,15:15:03,AIRCON turned ON
2025-05-17,15:15:34,LIGHTS turned OFF after 0:00:30.536271
2025-05-17,15:15:34,AIRCON turned OFF after 0:00:30.536009
2025-05-17,15:15:38,LIGHTS turned ON
2025-05-17,15:15:38,AIRCON turned ON
2025-05-17,15:15:46,LIGHTS turned OFF after 0:00:08.688422
2025-05-17,15:15:46,AIRCON turned OFF after 0:00:08.688890
2025-05-17,15:17:25,LIGHTS turned ON
2025-05-17,15:17:25,AIRCON turned ON
2025-05-17,15:17:28,LIGHTS turned OFF after 0:00:02.570122
2025-05-17,15:17:28,AIRCON turned OFF after 0:00:02.569714
2025-05-17,15:17:46,LIGHTS turned ON
2025-05-17,15:17:46,AIRCON turned ON
2025-05-17,15:17:50,LIGHTS turned OFF after 0:00:03.800675
2025-05-17,15:17:50,AIRCON turned OFF after 0:00:03.800766
2025-05-17,15:21:41,LIGHTS turned ON
2025-05-17,15:21:41,AIRCON turned ON
2025-05-17,15:21:42,LIGHTS turned OFF after 0:00:01.076686
2025-05-17,15:21:42,AIRCON turned OFF after 0:00:01.076810
2025-05-17,15:50:44,LIGHTS turned ON
2025-05-17,15:50:44,AIRCON turned ON
2025-05-17,15:51:10,LIGHTS turned OFF after 0:00:26.280070
2025-05-17,15:51:10,AIRCON turned OFF after 0:00:26.280141
2025-05-17,15:51:13,LIGHTS turned ON
2025-05-17,15:51:13,AIRCON turned ON
2025-05-17,15:51:35,LIGHTS turned OFF after 0:00:22.387421
2025-05-17,15:51:35,AIRCON turned OFF after 0:00:22.387204
2025-05-17,15:51:37,LIGHTS turned ON
2025-05-17,15:51:37,AIRCON turned ON
2025-05-17,15:53:00,LIGHTS turned ON
2025-05-17,15:53:00,AIRCON turned ON
2025-05-17,15:53:15,LIGHTS turned ON
2025-05-17,15:53:15,AIRCON turned ON
2025-05-17,15:53:34,LIGHTS turned ON
2025-05-17,15:53:34,AIRCON turned ON
2025-05-17,15:54:09,LIGHTS turned ON
2025-05-17,15:54:09,AIRCON turned ON
2025-05-17,15:55:23,LIGHTS turned ON
2025-05-17,15:55:23,AIRCON turned ON
2025-05-17,15:56:06,LIGHTS turned OFF after 0:00:42.690765
2025-05-17,15:56:06,AIRCON turned OFF after 0:00:42.691098
2025-05-17,15:56:10,LIGHTS turned ON
2025-05-17,15:56:10,AIRCON turned ON
2025-05-17,15:56:33,LIGHTS turned OFF after 0:00:22.948782
2025-05-17,15:56:33,AIRCON turned OFF after 0:00:22.949493
2025-05-17,15:56:41,LIGHTS turned ON
2025-05-17,15:56:41,AIRCON turned ON
2025-05-17,15:59:22,LIGHTS turned ON
2025-05-17,15:59:22,AIRCON turned ON
2025-05-17,15:59:55,LIGHTS turned ON
2025-05-17,15:59:55,AIRCON turned ON
